"id","wave","years","age_baseline","gender","ethnicity","education","weights","trust_science","trust_scientists"
2150,"2020",1,49,"Female","NZ European",2,0.923828199711448,NA,NA
2150,"2021",2,49,"Female","NZ European",2,0.923828199711448,NA,NA
2150,"2022",3,49,"Female","NZ European",2,0.923828199711448,NA,NA
2150,"2023",4,49,"Female","NZ European",2,0.923828199711448,NA,NA
2151,"2019",0,57,"Female","Asian",2,0.90304206521794,2.56995579742848,3.24915362985647
2151,"2020",1,57,"Female","Asian",2,0.90304206521794,2.18897902112105,3.09126165813382
2151,"2021",2,57,"Female","Asian",2,0.90304206521794,1.94014898198601,2.82767029472774
2151,"2022",3,57,"Female","Asian",2,0.90304206521794,2.00126270726653,2.39861088982855
2151,"2023",4,57,"Female","Asian",2,0.90304206521794,1.57042659971284,2.33042474675752
2152,"2019",0,75,"Female","Maori",4,0.745991271266994,4.86411629148149,5.03325176122954
2152,"2020",1,75,"Female","Maori",4,0.745991271266994,4.78956341868416,5.41110128339425
2152,"2021",2,75,"Female","Maori",4,0.745991271266994,5.04707116704593,4.99819358690179
2152,"2022",3,75,"Female","Maori",4,0.745991271266994,5.08751977256982,5.13546956611983
2152,"2023",4,75,"Female","Maori",4,0.745991271266994,5.11582049835594,5.2848300385066
2153,"2019",0,57,"Male","NZ European",2,0.959754851922449,2.27587668531074,3.00685302293643
2153,"2020",1,57,"Male","NZ European",2,0.959754851922449,NA,NA
2153,"2021",2,57,"Male","NZ European",2,0.959754851922449,NA,NA
2153,"2022",3,57,"Male","NZ European",2,0.959754851922449,NA,NA
2153,"2023",4,57,"Male","NZ European",2,0.959754851922449,NA,NA
2154,"2019",0,76,"Male","NZ European",4,0.959754851922449,5.19761399825362,6.43074936685579
2154,"2020",1,76,"Male","NZ European",4,0.959754851922449,5.20831926729003,6.13400436188351
2154,"2021",2,76,"Male","NZ European",4,0.959754851922449,5.35195373040445,6.24877150859662
2154,"2022",3,76,"Male","NZ European",4,0.959754851922449,NA,NA
2154,"2023",4,76,"Male","NZ European",4,0.959754851922449,NA,NA
2155,"2019",0,57,"Male","NZ European",4,0.959754851922449,4.28780285172219,4.75852207882132
2155,"2020",1,57,"Male","NZ European",4,0.959754851922449,4.52971319391165,4.94594682153074
2155,"2021",2,57,"Male","NZ European",4,0.959754851922449,4.67021563652874,4.83640179660769
2155,"2022",3,57,"Male","NZ European",4,0.959754851922449,4.53722402851628,4.77339291377256
2155,"2023",4,57,"Male","NZ European",4,0.959754851922449,4.69439641711378,4.91298187049278
2156,"2019",0,50,"Female","NZ European",6,0.923828199711448,6.05227733303483,5.59757645898951
2156,"2020",1,50,"Female","NZ European",6,0.923828199711448,6.32570139571765,5.81831574606317
2156,"2021",2,50,"Female","NZ European",6,0.923828199711448,6.61375595919595,5.96567485254438
2156,"2022",3,50,"Female","NZ European",6,0.923828199711448,6.29693293854451,5.97140038620777
2156,"2023",4,50,"Female","NZ European",6,0.923828199711448,6.75327307238468,6.09282727565477
2157,"2019",0,16,"Male","NZ European",5,1.36341645140748,5.20857549796333,5.54330451454732
2157,"2020",1,16,"Male","NZ European",5,1.36341645140748,5.29408338757213,5.76290401704751
2157,"2021",2,16,"Male","NZ European",5,1.36341645140748,5.54109645176241,5.81493714089406
2157,"2022",3,16,"Male","NZ European",5,1.36341645140748,5.14534959744345,5.65862183958536
2157,"2023",4,16,"Male","NZ European",5,1.36341645140748,5.31996174802289,5.75676007077339
2158,"2019",0,32,"Female","NZ European",4,1.06240242966817,4.6770870962617,4.04795621311251
2158,"2020",1,32,"Female","NZ European",4,1.06240242966817,4.67706200184077,4.45289462852764
2158,"2021",2,32,"Female","NZ European",4,1.06240242966817,NA,NA
2158,"2022",3,32,"Female","NZ European",4,1.06240242966817,NA,NA
2158,"2023",4,32,"Female","NZ European",4,1.06240242966817,NA,NA
2159,"2019",0,45,"Male","NZ European",5,1.12912335520288,4.72727918064979,4.54679286161194
2159,"2020",1,45,"Male","NZ European",5,1.12912335520288,4.62993098663867,4.72298736099288
2159,"2021",2,45,"Male","NZ European",5,1.12912335520288,4.81291120563252,4.59972165081254
2159,"2022",3,45,"Male","NZ European",5,1.12912335520288,4.6577322333575,4.73620741114553
2159,"2023",4,45,"Male","NZ European",5,1.12912335520288,4.64980079785634,4.66062241523806
2160,"2019",0,61,"Male","NZ European",6,0.959754851922449,6.62633243597531,6.26158672214375
2160,"2020",1,61,"Male","NZ European",6,0.959754851922449,6.78040836284098,6.53152185204849
2160,"2021",2,61,"Male","NZ European",6,0.959754851922449,6.74291986359751,6.55540771165914
2160,"2022",3,61,"Male","NZ European",6,0.959754851922449,6.8000862177809,6.82176842076993
2160,"2023",4,61,"Male","NZ European",6,0.959754851922449,6.85673205721179,6.68192477417931
2161,"2019",0,45,"Male","NZ European",3,1.12912335520288,4.97995131957247,4.78657916145198
2161,"2020",1,45,"Male","NZ European",3,1.12912335520288,4.78286189029878,4.67833858693761
2161,"2021",2,45,"Male","NZ European",3,1.12912335520288,5.00942008351706,5.21791300637611
2161,"2022",3,45,"Male","NZ European",3,1.12912335520288,NA,NA
2161,"2023",4,45,"Male","NZ European",3,1.12912335520288,NA,NA
2162,"2019",0,58,"Male","NZ European",5,0.959754851922449,5.91180837532099,5.24240572690565
2162,"2020",1,58,"Male","NZ European",5,0.959754851922449,5.65439358718228,5.23238096818454
2162,"2021",2,58,"Male","NZ European",5,0.959754851922449,5.6514152686182,5.39298015025337
2162,"2022",3,58,"Male","NZ European",5,0.959754851922449,5.81973463906726,5.02944374257689
2162,"2023",4,58,"Male","NZ European",5,0.959754851922449,5.57878225552931,5.24434126043192
2163,"2019",0,34,"Male","NZ European",4,1.36341645140748,4.79954848829215,5.20576864338982
2163,"2020",1,34,"Male","NZ European",4,1.36341645140748,4.7182146777569,5.53997598342809
2163,"2021",2,34,"Male","NZ European",4,1.36341645140748,4.70060710332283,5.48050150360836
2163,"2022",3,34,"Male","NZ European",4,1.36341645140748,4.66448908638269,5.39503678630864
2163,"2023",4,34,"Male","NZ European",4,1.36341645140748,4.71780306916974,5.32610799632579
2164,"2019",0,46,"Male","NZ European",3,1.12912335520288,4.24880798413373,5.12322505002463
2164,"2020",1,46,"Male","NZ European",3,1.12912335520288,4.38975383507214,5.37460216744921
2164,"2021",2,46,"Male","NZ European",3,1.12912335520288,4.33310571208511,5.3773109655192
2164,"2022",3,46,"Male","NZ European",3,1.12912335520288,4.61327698667505,5.19753450014238
2164,"2023",4,46,"Male","NZ European",3,1.12912335520288,NA,NA
2165,"2019",0,53,"Female","NZ European",3,0.923828199711448,5.40558042725235,5.21245475990466
2165,"2020",1,53,"Female","NZ European",3,0.923828199711448,5.44307871711607,5.06192608670998
2165,"2021",2,53,"Female","NZ European",3,0.923828199711448,5.66788104908068,5.11866305475451
2165,"2022",3,53,"Female","NZ European",3,0.923828199711448,5.44690039741717,5.28023337179329
2165,"2023",4,53,"Female","NZ European",3,0.923828199711448,5.33632852711138,5.59875896027269
2166,"2019",0,45,"Female","NZ European",7,0.923828199711448,6.05327612415906,5.60372041310552
2166,"2020",1,45,"Female","NZ European",7,0.923828199711448,6.41731986410503,5.7539791712901
2166,"2021",2,45,"Female","NZ European",7,0.923828199711448,6.25171701846238,5.8742894812296
2166,"2022",3,45,"Female","NZ European",7,0.923828199711448,6.5587754784984,6.24096200545384
2166,"2023",4,45,"Female","NZ European",7,0.923828199711448,6.51714903444305,6.18449854120087
2167,"2019",0,52,"Female","Maori",6,0.877636789725876,6.03050930827905,6.0708678828784
2167,"2020",1,52,"Female","Maori",6,0.877636789725876,6.48730785988513,6.01877646479858
2167,"2021",2,52,"Female","Maori",6,0.877636789725876,6.45493193169272,6.00739467800532
2167,"2022",3,52,"Female","Maori",6,0.877636789725876,6.49033607725195,6.1278691381269
2167,"2023",4,52,"Female","Maori",6,0.877636789725876,6.44172455530054,6.2236245596731
2168,"2019",0,40,"Female","NZ European",6,0.97001960969702,5.22560823197107,6.27068876840732
2168,"2020",1,40,"Female","NZ European",6,0.97001960969702,5.75508372118692,6.35903995988213
2168,"2021",2,40,"Female","NZ European",6,0.97001960969702,5.68119440165043,6.26602119378183
2168,"2022",3,40,"Female","NZ European",6,0.97001960969702,5.60497542591874,6.27645266380966
2168,"2023",4,40,"Female","NZ European",6,0.97001960969702,5.68727834299195,6.66952231695265
2169,"2019",0,56,"Male","NZ European",7,0.959754851922449,6.93551210739319,6.11540136381127
2169,"2020",1,56,"Male","NZ European",7,0.959754851922449,6.65948336267834,6.36498954375254
2169,"2021",2,56,"Male","NZ European",7,0.959754851922449,7,6.64543896143445
2169,"2022",3,56,"Male","NZ European",7,0.959754851922449,7,6.78392255558857
2169,"2023",4,56,"Male","NZ European",7,0.959754851922449,7,7
2170,"2019",0,49,"Male","NZ European",3,1.12912335520288,5.28459570043486,6.57534608327917
2170,"2020",1,49,"Male","NZ European",3,1.12912335520288,5.09002104443877,6.64804720616263
2170,"2021",2,49,"Male","NZ European",3,1.12912335520288,5.351157744832,6.68192172890938
2170,"2022",3,49,"Male","NZ European",3,1.12912335520288,5.46803507296652,6.58949911789464
2170,"2023",4,49,"Male","NZ European",3,1.12912335520288,5.12863176095243,6.74671132148943
2171,"2019",0,49,"Female","NZ European",4,0.923828199711448,5.22323557846831,5.34967956163477
2171,"2020",1,49,"Female","NZ European",4,0.923828199711448,5.20295245877612,5.53706057323834
2171,"2021",2,49,"Female","NZ European",4,0.923828199711448,5.4171619534611,5.58095193233677
2171,"2022",3,49,"Female","NZ European",4,0.923828199711448,5.17025126768334,5.19502055981993
2171,"2023",4,49,"Female","NZ European",4,0.923828199711448,5.28891034324923,5.45417573890332
2172,"2019",0,21,"Female","NZ European",5,1.06240242966817,4.82130401163621,4.71221085558424
2172,"2020",1,21,"Female","NZ European",5,1.06240242966817,4.72383550852042,4.70682554186383
2172,"2021",2,21,"Female","NZ European",5,1.06240242966817,4.73482336209979,4.43373766862585
2172,"2022",3,21,"Female","NZ European",5,1.06240242966817,5.03069807005594,4.67257768000052
2172,"2023",4,21,"Female","NZ European",5,1.06240242966817,4.80605667220085,4.64917453079584
2173,"2019",0,40,"Female","NZ European",6,0.97001960969702,4.75018569638583,5.93818961866332
2173,"2020",1,40,"Female","NZ European",6,0.97001960969702,5.14886065506685,6.25662562232696
2173,"2021",2,40,"Female","NZ European",6,0.97001960969702,5.1498004798497,6.4490799404106
2173,"2022",3,40,"Female","NZ European",6,0.97001960969702,5.25087366395064,6.0368801737136
2173,"2023",4,40,"Female","NZ European",6,0.97001960969702,5.2742166406721,6.31753653868591
2174,"2019",0,28,"Female","NZ European",4,1.06240242966817,4.67363594428913,4.02414234048968
2174,"2020",1,28,"Female","NZ European",4,1.06240242966817,4.6059591712846,4.42781230071421
2174,"2021",2,28,"Female","NZ European",4,1.06240242966817,4.69075644006295,4.31290610519001
2174,"2022",3,28,"Female","NZ European",4,1.06240242966817,4.75975074171614,4.5384073085581
2174,"2023",4,28,"Female","NZ European",4,1.06240242966817,4.55798195780228,4.10284683072202
2175,"2019",0,26,"Female","NZ European",5,1.06240242966817,4.84842034977243,4.8747891562887
2175,"2020",1,26,"Female","NZ European",5,1.06240242966817,4.82884214807008,5.28638849846702
2175,"2021",2,26,"Female","NZ European",5,1.06240242966817,4.98713095178155,5.62386280270946
2175,"2022",3,26,"Female","NZ European",5,1.06240242966817,NA,NA
2175,"2023",4,26,"Female","NZ European",5,1.06240242966817,NA,NA
2176,"2019",0,43,"Male","Pacific",6,1.42269542755563,6.47998563020553,5.95522535719013
2176,"2020",1,43,"Male","Pacific",6,1.42269542755563,6.48322042892767,6.5767034554232
2176,"2021",2,43,"Male","Pacific",6,1.42269542755563,6.64354015790226,6.51296308364453
2176,"2022",3,43,"Male","Pacific",6,1.42269542755563,NA,NA
2176,"2023",4,43,"Male","Pacific",6,1.42269542755563,NA,NA
2177,"2019",0,48,"Female","NZ European",4,0.923828199711448,4.78924877867532,5.3517579335986
2177,"2020",1,48,"Female","NZ European",4,0.923828199711448,4.78172802292613,5.28689448600634
2177,"2021",2,48,"Female","NZ European",4,0.923828199711448,4.76578898100941,5.03084017570178
2177,"2022",3,48,"Female","NZ European",4,0.923828199711448,NA,NA
2177,"2023",4,48,"Female","NZ European",4,0.923828199711448,NA,NA
2178,"2019",0,54,"Female","NZ European",5,0.923828199711448,5.88855108155018,5.63203030464573
2178,"2020",1,54,"Female","NZ European",5,0.923828199711448,6.05108842503748,5.67007214810457
2178,"2021",2,54,"Female","NZ European",5,0.923828199711448,5.64473714171348,5.73798116904512
2178,"2022",3,54,"Female","NZ European",5,0.923828199711448,5.63898431482966,5.32641127825422
2178,"2023",4,54,"Female","NZ European",5,0.923828199711448,5.52513427327066,5.47296319733906
2179,"2019",0,66,"Male","Asian",1,1.10371807971082,2.92997017159304,2.98407426500776
2179,"2020",1,66,"Male","Asian",1,1.10371807971082,2.83272350202018,2.60984255388578
2179,"2021",2,66,"Male","Asian",1,1.10371807971082,2.11338042406335,2.42895462497247
2179,"2022",3,66,"Male","Asian",1,1.10371807971082,1.79390789395441,2.04792764707936
2179,"2023",4,66,"Male","Asian",1,1.10371807971082,2.15254317918756,1.95666920462399
2180,"2019",0,57,"Female","NZ European",4,0.785253969754731,5.45834309779885,4.67348589600805
2180,"2020",1,57,"Female","NZ European",4,0.785253969754731,5.42352196222544,4.93493398725355
2180,"2021",2,57,"Female","NZ European",4,0.785253969754731,5.55196932859054,4.73056742189172
2180,"2022",3,57,"Female","NZ European",4,0.785253969754731,5.47383034126016,5.01914124548439
2180,"2023",4,57,"Female","NZ European",4,0.785253969754731,5.35070140952052,4.87129961960113
2181,"2019",0,65,"Male","Maori",4,0.911767109326326,5.47662388313387,5.56016713268692
2181,"2020",1,65,"Male","Maori",4,0.911767109326326,5.2934999808121,5.78439364530734
2181,"2021",2,65,"Male","Maori",4,0.911767109326326,5.38411143378118,5.63922066058053
2181,"2022",3,65,"Male","Maori",4,0.911767109326326,5.56529725912126,5.25290147148993
2181,"2023",4,65,"Male","Maori",4,0.911767109326326,5.41585035897475,5.63408349636305
2182,"2019",0,42,"Female","Asian",1,1.11552255115157,3.11914422831252,2.73397620561845
2182,"2020",1,42,"Female","Asian",1,1.11552255115157,2.74028045841419,2.01547360329702
2182,"2021",2,42,"Female","Asian",1,1.11552255115157,2.74809342909779,2.16610506178734
2182,"2022",3,42,"Female","Asian",1,1.11552255115157,2.51155154396273,1.93413347694451
2182,"2023",4,42,"Female","Asian",1,1.11552255115157,2.23096780287997,1.94876250330043
2183,"2019",0,45,"Female","NZ European",4,0.923828199711448,5.4773577502614,4.43381439918192
2183,"2020",1,45,"Female","NZ European",4,0.923828199711448,5.55436786831421,4.26857454198924
2183,"2021",2,45,"Female","NZ European",4,0.923828199711448,5.13494564294384,4.27603722383739
2183,"2022",3,45,"Female","NZ European",4,0.923828199711448,5.34113004255335,4.33337664673643
2183,"2023",4,45,"Female","NZ European",4,0.923828199711448,5.40490374761641,4.53187375740122
2184,"2019",0,66,"Female","Maori",4,0.745991271266994,5.57247415064936,5.01104904517686
2184,"2020",1,66,"Female","Maori",4,0.745991271266994,5.91833677898848,5.10863704492964
2184,"2021",2,66,"Female","Maori",4,0.745991271266994,5.50073962198394,5.27347738891813
2184,"2022",3,66,"Female","Maori",4,0.745991271266994,5.53505744637742,5.11557973952862
2184,"2023",4,66,"Female","Maori",4,0.745991271266994,5.75425081564,5.21313721371967
2185,"2019",0,50,"Male","Asian",5,1.29849185848331,5.25630987396631,4.76130450685736
2185,"2020",1,50,"Male","Asian",5,1.29849185848331,5.49897975822331,4.67558263120105
2185,"2021",2,50,"Male","Asian",5,1.29849185848331,5.49523802945513,4.47047955743035
2185,"2022",3,50,"Male","Asian",5,1.29849185848331,5.10726980676414,4.57977018742198
2185,"2023",4,50,"Male","Asian",5,1.29849185848331,5.41008416348608,4.78002216175451
2186,"2019",0,25,"Male","Other",4,1.43158727397785,5.28215056495461,5.2067945345337
2186,"2020",1,25,"Male","Other",4,1.43158727397785,5.15927818552845,5.39243612271668
2186,"2021",2,25,"Male","Other",4,1.43158727397785,5.01938517449254,5.5598706461613
2186,"2022",3,25,"Male","Other",4,1.43158727397785,5.21645199229851,5.44539434228047
2186,"2023",4,25,"Male","Other",4,1.43158727397785,4.84850656532079,5.3904691971385
2187,"2019",0,37,"Female","NZ European",3,0.97001960969702,6.29907314295192,5.68675672095038
2187,"2020",1,37,"Female","NZ European",3,0.97001960969702,6.46699418047294,5.9066867111257
2187,"2021",2,37,"Female","NZ European",3,0.97001960969702,NA,NA
2187,"2022",3,37,"Female","NZ European",3,0.97001960969702,NA,NA
2187,"2023",4,37,"Female","NZ European",3,0.97001960969702,NA,NA
2188,"2019",0,65,"Female","NZ European",2,0.785253969754731,3.55692965353843,2.28747834232066
2188,"2020",1,65,"Female","NZ European",2,0.785253969754731,3.25313820986205,2.04942509930377
2188,"2021",2,65,"Female","NZ European",2,0.785253969754731,2.66953680809077,1.9409190213318
2188,"2022",3,65,"Female","NZ European",2,0.785253969754731,2.78474835687803,1.33913650791338
2188,"2023",4,65,"Female","NZ European",2,0.785253969754731,2.53214943814458,1.11466664313559
2189,"2019",0,41,"Male","Pacific",3,1.42269542755563,4.91761247972716,4.73891081997252
2189,"2020",1,41,"Male","Pacific",3,1.42269542755563,4.98136370905114,4.62979595033447
2189,"2021",2,41,"Male","Pacific",3,1.42269542755563,5.17924529976905,4.66216198110342
2189,"2022",3,41,"Male","Pacific",3,1.42269542755563,4.96006831521261,4.60106933399932
2189,"2023",4,41,"Male","Pacific",3,1.42269542755563,5.10548413385238,4.70689990428266
2190,"2019",0,55,"Female","NZ European",4,0.785253969754731,5.42995516148824,4.35014958896962
2190,"2020",1,55,"Female","NZ European",4,0.785253969754731,5.22917116327306,4.49281807040062
2190,"2021",2,55,"Female","NZ European",4,0.785253969754731,5.30023313181367,4.52341637181023
2190,"2022",3,55,"Female","NZ European",4,0.785253969754731,5.47536687394948,4.30821770052009
2190,"2023",4,55,"Female","NZ European",4,0.785253969754731,5.29996713232097,4.61724927049577
2191,"2019",0,50,"Male","NZ European",4,1.12912335520288,5.84946637413509,4.38890418526897
2191,"2020",1,50,"Male","NZ European",4,1.12912335520288,5.63868289856825,4.37360574682439
2191,"2021",2,50,"Male","NZ European",4,1.12912335520288,5.74938333693542,4.69023915658522
2191,"2022",3,50,"Male","NZ European",4,1.12912335520288,5.71449859809329,4.23319824565859
2191,"2023",4,50,"Male","NZ European",4,1.12912335520288,5.90020204936769,4.28739992864407
2192,"2019",0,43,"Female","NZ European",5,0.97001960969702,4.98822036203875,4.62910658455592
2192,"2020",1,43,"Female","NZ European",5,0.97001960969702,5.02130956452265,4.9158118905029
2192,"2021",2,43,"Female","NZ European",5,0.97001960969702,5.251576984492,4.98594674408016
2192,"2022",3,43,"Female","NZ European",5,0.97001960969702,NA,NA
2192,"2023",4,43,"Female","NZ European",5,0.97001960969702,NA,NA
2193,"2019",0,45,"Male","Pacific",4,1.35494802624346,5.66615644896029,3.93151156903887
2193,"2020",1,45,"Male","Pacific",4,1.35494802624346,5.59135923885939,3.73881962560439
2193,"2021",2,45,"Male","Pacific",4,1.35494802624346,5.8136457570864,4.03193900438657
2193,"2022",3,45,"Male","Pacific",4,1.35494802624346,5.83380967127865,3.66774193044195
2193,"2023",4,45,"Male","Pacific",4,1.35494802624346,5.48221146463903,3.75516037481047
2194,"2019",0,56,"Male","NZ European",3,0.959754851922449,5.47407405654841,4.99143458449447
2194,"2020",1,56,"Male","NZ European",3,0.959754851922449,5.56866184708329,5.13907700860337
2194,"2021",2,56,"Male","NZ European",3,0.959754851922449,5.44885705599159,5.10762752704259
2194,"2022",3,56,"Male","NZ European",3,0.959754851922449,5.42400352445941,5.07635631478446
2194,"2023",4,56,"Male","NZ European",3,0.959754851922449,5.11571301901572,5.12820613181749
2195,"2019",0,53,"Male","NZ European",6,1.12912335520288,5.8133389832124,6.10054364087186
2195,"2020",1,53,"Male","NZ European",6,1.12912335520288,5.8474917530942,6.30549862473241
2195,"2021",2,53,"Male","NZ European",6,1.12912335520288,NA,NA
2195,"2022",3,53,"Male","NZ European",6,1.12912335520288,NA,NA
2195,"2023",4,53,"Male","NZ European",6,1.12912335520288,NA,NA
2196,"2019",0,69,"Female","Pacific",6,0.942304763705677,5.06691117630078,5.87575633674981
2196,"2020",1,69,"Female","Pacific",6,0.942304763705677,5.66318013142335,6.17798228440716
2196,"2021",2,69,"Female","Pacific",6,0.942304763705677,5.58950418847279,6.33561554457552
2196,"2022",3,69,"Female","Pacific",6,0.942304763705677,5.65346188197138,6.36056321547932
2196,"2023",4,69,"Female","Pacific",6,0.942304763705677,5.70431982215175,6.42816495653357
2197,"2019",0,47,"Female","NZ European",4,0.923828199711448,5.86925669959283,5.12442995380135
2197,"2020",1,47,"Female","NZ European",4,0.923828199711448,5.44082828526014,5.30243316315458
2197,"2021",2,47,"Female","NZ European",4,0.923828199711448,5.21076181196318,5.32135245417792
2197,"2022",3,47,"Female","NZ European",4,0.923828199711448,5.53409414453736,5.09328584124941
2197,"2023",4,47,"Female","NZ European",4,0.923828199711448,5.52786516522759,5.18265041287602
2198,"2019",0,36,"Male","NZ European",6,1.18557952296303,6.93352747498515,6.00337593964878
2198,"2020",1,36,"Male","NZ European",6,1.18557952296303,7,6.5151362362532
2198,"2021",2,36,"Male","NZ European",6,1.18557952296303,7,6.67598089941042
2198,"2022",3,36,"Male","NZ European",6,1.18557952296303,7,6.77230033358272
2198,"2023",4,36,"Male","NZ European",6,1.18557952296303,NA,NA
2199,"2019",0,52,"Male","NZ European",3,1.12912335520288,5.98595219469304,4.66844921324977
2199,"2020",1,52,"Male","NZ European",3,1.12912335520288,6.05726144829131,4.69477497045952
2199,"2021",2,52,"Male","NZ European",3,1.12912335520288,6.17067886463155,4.78930650445387
2199,"2022",3,52,"Male","NZ European",3,1.12912335520288,5.74589481517117,4.58895175001058
2199,"2023",4,52,"Male","NZ European",3,1.12912335520288,5.99792764845503,4.8413410082422
2200,"2019",0,61,"Female","NZ European",2,0.785253969754731,3.02624995447549,2.83668435615383
2200,"2020",1,61,"Female","NZ European",2,0.785253969754731,2.661133096878,2.81853378129942
2200,"2021",2,61,"Female","NZ European",2,0.785253969754731,2.3769470315186,2.48824216249785
2200,"2022",3,61,"Female","NZ European",2,0.785253969754731,2.37197566200911,2.34900949916984
2200,"2023",4,61,"Female","NZ European",2,0.785253969754731,2.36082185856798,2.14501795950486
2201,"2019",0,84,"Female","NZ European",3,0.785253969754731,5.15626124145395,4.88492343259248
2201,"2020",1,84,"Female","NZ European",3,0.785253969754731,5.33783331149167,5.41375208151022
2201,"2021",2,84,"Female","NZ European",3,0.785253969754731,NA,NA
2201,"2022",3,84,"Female","NZ European",3,0.785253969754731,NA,NA
2201,"2023",4,84,"Female","NZ European",3,0.785253969754731,NA,NA
2202,"2019",0,43,"Female","NZ European",3,0.97001960969702,6.71405723120292,4.99302267611365
2202,"2020",1,43,"Female","NZ European",3,0.97001960969702,6.61105662709771,4.93878683837818
2202,"2021",2,43,"Female","NZ European",3,0.97001960969702,6.70611174437062,4.80213577069119
2202,"2022",3,43,"Female","NZ European",3,0.97001960969702,6.60902079670825,5.31617268054452
2202,"2023",4,43,"Female","NZ European",3,0.97001960969702,6.54265238684887,4.78596671529924
2203,"2019",0,45,"Female","NZ European",2,0.923828199711448,3.98734586299488,3.16577807592312
2203,"2020",1,45,"Female","NZ European",2,0.923828199711448,3.4077929287727,2.96069697223449
2203,"2021",2,45,"Female","NZ European",2,0.923828199711448,3.12532788989891,2.72500176696364
2203,"2022",3,45,"Female","NZ European",2,0.923828199711448,3.3198597213597,2.36406586878091
2203,"2023",4,45,"Female","NZ European",2,0.923828199711448,2.95634871750856,2.19662903305182
2204,"2019",0,63,"Male","Asian",3,1.10371807971082,5.7839695944056,5.43816203148072
2204,"2020",1,63,"Male","Asian",3,1.10371807971082,5.66281613061406,5.62045545415474
2204,"2021",2,63,"Male","Asian",3,1.10371807971082,5.23850153799782,5.6162822246984
2204,"2022",3,63,"Male","Asian",3,1.10371807971082,5.66842641268651,5.54454369117456
2204,"2023",4,63,"Male","Asian",3,1.10371807971082,NA,NA
2205,"2019",0,69,"Male","NZ European",6,0.959754851922449,6.0987512328824,5.18153831493754
2205,"2020",1,69,"Male","NZ European",6,0.959754851922449,6.33349319343843,5.82634050958756
2205,"2021",2,69,"Male","NZ European",6,0.959754851922449,6.29304222457602,5.62076467945741
2205,"2022",3,69,"Male","NZ European",6,0.959754851922449,6.68992959852519,5.56391320332048
2205,"2023",4,69,"Male","NZ European",6,0.959754851922449,6.6571485303568,5.64896898228464
2206,"2019",0,40,"Female","NZ European",6,0.97001960969702,6.64230614022113,6.51929538451674
2206,"2020",1,40,"Female","NZ European",6,0.97001960969702,7,6.68214714948486
2206,"2021",2,40,"Female","NZ European",6,0.97001960969702,7,6.61245684567486
2206,"2022",3,40,"Female","NZ European",6,0.97001960969702,NA,NA
2206,"2023",4,40,"Female","NZ European",6,0.97001960969702,NA,NA
2207,"2019",0,60,"Male","NZ European",3,0.959754851922449,5.66414305048541,3.45334127815714
2207,"2020",1,60,"Male","NZ European",3,0.959754851922449,5.86080097794081,3.87813422649482
2207,"2021",2,60,"Male","NZ European",3,0.959754851922449,5.86856740626955,3.72532396921135
2207,"2022",3,60,"Male","NZ European",3,0.959754851922449,5.64346272540534,3.91377744259694
2207,"2023",4,60,"Male","NZ European",3,0.959754851922449,5.59445541160709,3.82883674233989
2208,"2019",0,42,"Female","Other",6,1.01852059018187,5.98843775448112,5.50665938225018
2208,"2020",1,42,"Female","Other",6,1.01852059018187,6.19626833768948,6.01615023132627
2208,"2021",2,42,"Female","Other",6,1.01852059018187,6.48328554239801,5.65713375626858
2208,"2022",3,42,"Female","Other",6,1.01852059018187,6.45712168938962,5.91583755602553
2208,"2023",4,42,"Female","Other",6,1.01852059018187,NA,NA
2209,"2019",0,36,"Female","Pacific",2,1.16402353163642,1.8729964940641,1.91076429377595
2209,"2020",1,36,"Female","Pacific",2,1.16402353163642,1.87629287085528,1.78145596083416
2209,"2021",2,36,"Female","Pacific",2,1.16402353163642,NA,NA
2209,"2022",3,36,"Female","Pacific",2,1.16402353163642,NA,NA
2209,"2023",4,36,"Female","Pacific",2,1.16402353163642,NA,NA
2210,"2019",0,59,"Male","NZ European",3,0.959754851922449,4.8510730393312,5.28278217264291
2210,"2020",1,59,"Male","NZ European",3,0.959754851922449,5.01267317211017,5.86835870210327
2210,"2021",2,59,"Male","NZ European",3,0.959754851922449,4.6974786393828,5.63811248927004
2210,"2022",3,59,"Male","NZ European",3,0.959754851922449,5.09509570639061,5.52124001514215
2210,"2023",4,59,"Male","NZ European",3,0.959754851922449,5.07238337386188,5.40995751843124
2211,"2019",0,52,"Female","NZ European",3,0.923828199711448,3.47702270777715,5.53771319076245
2211,"2020",1,52,"Female","NZ European",3,0.923828199711448,3.70907550140816,5.3480178487577
2211,"2021",2,52,"Female","NZ European",3,0.923828199711448,3.39998077219826,5.76787636942863
2211,"2022",3,52,"Female","NZ European",3,0.923828199711448,NA,NA
2211,"2023",4,52,"Female","NZ European",3,0.923828199711448,NA,NA
2212,"2019",0,56,"Female","NZ European",4,0.785253969754731,4.72265719928051,4.79162259679702
2212,"2020",1,56,"Female","NZ European",4,0.785253969754731,5.17230818785942,4.91238837761182
2212,"2021",2,56,"Female","NZ European",4,0.785253969754731,5.02954251385395,5.025527970975
2212,"2022",3,56,"Female","NZ European",4,0.785253969754731,5.04362862079743,4.83363384975139
2212,"2023",4,56,"Female","NZ European",4,0.785253969754731,4.79472568706517,5.12465353686774
2213,"2019",0,41,"Male","Asian",4,1.36341645140748,5.0540444902632,4.64485478353862
